Species,Label
3049956.jpg,Turdus merula
174.039.Parus_major001.Janowek.MJ_.2.JPG,Parus major
03005216.jpg,Fringilla coelebs
201711720916_T60A2517.jpg,Parus major
slavka.d183dfb1905027f60a3cd0fcbd96a.jpg,Sylvia communis
297028.jpg,Parus major
blackbird_0_wm.jpg,Turdus merula
2721162.jpg,Fringilla coelebs
3639701_large64743.jpg,Parus major
sylvia-communis-68425.jpg,Sylvia communis
62481.jpg,Fringilla coelebs
20102012.jpg,Fringilla coelebs
kohlmeise-parus-major-e6717fd0-2ca2-.jpg,Parus major
azoren-buchfink-fringilla-coelebs-mo.jpg,Fringilla coelebs
img_7293.jpg,Parus major
amsel-turdus-merula-d58a0980-6df6-46.jpg,Turdus merula
CRW_1146_cierniowka-400-d.jpg,Sylvia communis
chaffinch_03_0.jpg,Fringilla coelebs
m-merle-noir-turdus-merula-visoflora.jpg,Turdus merula
merel1gr.jpg,Turdus merula
kohlmeise-parus-major-f568cd7e-e987-.jpg,Parus major
dsc_1420_filtered.jpg,Turdus merula
82_100210135250.jpg,Turdus merula
dsc_1392_filtered.jpg,Turdus merula
kina266373.jpg,Parus major
buchfink-maennlich-fringilla-coelebs.jpg,Fringilla coelebs
buchfink-fringilla-coelebs-90c74937-.jpg,Fringilla coelebs
291786.jpg,Fringilla coelebs
dorngrasmuecke-2.jpg,Sylvia communis
amsel-turdus-merula-auf-der-insel-he.jpg,Turdus merula
2e34f521b9b5ed638634b48d875e2186.jpg,Fringilla coelebs
2922910_l.jpg,Fringilla coelebs
2450837_l.jpg,Fringilla coelebs
BLWS527577.jpg,Sylvia communis
fringilla-coelebs007.jpg,Fringilla coelebs
der-buchfink-fringilla-coelebs-072a8.jpg,Fringilla coelebs
BLWS077972.jpg,Fringilla coelebs
3489800_l.jpg,Fringilla coelebs
sylvia-communis-68423.jpg,Sylvia communis
2781.jpg,Turdus merula
penice-hnedokridla-sylvia-communis---3.jpg,Sylvia communis
Chaffinch-Fringilla-coelebs-11.jpg,Fringilla coelebs
fringilla_coelebs_chaffinch.jpg,Fringilla coelebs
kotsyfas.jpg,Turdus merula
3415465_l.jpg,Parus major
18CHS00444x.jpg,Fringilla coelebs
IMG_5723.jpg,Turdus merula
DSCN8570-scaled.jpg,Sylvia communis
foto_deutschland_sylvia_communis4.jpg,Sylvia communis
carbonero-comun-werb.jpg,Parus major
sylvia-communis-37x_14a739.jpg,Sylvia communis
blackbird-turdus-merula-1525806863Qd.jpg,Turdus merula
buchfink-fringilla-coelebs-f49e33c0-.jpg,Fringilla coelebs
126601.jpg,Turdus merula
380439a4970fdc3e276e3a6b65d83482.jpg,Parus major
chaffinch-fringilla-coelebs-sat-bran.jpg,Fringilla coelebs
buchfink-fringilla-coelebs-6d80f114-.jpg,Fringilla coelebs
DSCN0292-2-scaled.jpg,Sylvia communis
male-Turdus-merula-by-A-Gasios.jpg,Turdus merula
European_Blackbird8.jpg,Turdus merula
7700.jpg,Parus major
dsc_2059_filtered.jpg,Turdus merula
Amsel_Turdus-merula_BE17_0131_J-Schn.jpg,Turdus merula
184251.jpg,Fringilla coelebs
9b79cae633c27dfa81bbd2d890becf6f.jpg,Parus major
f002.jpg,Turdus merula
dsc_4386_filtered.jpg,Turdus merula
Fringilla coelebs 1 m.jpg,Fringilla coelebs
buchfink-m-fringilla-coelebs-97f3b55.jpg,Fringilla coelebs
buchfink-fringilla-coelebs-27ecfb0c-.jpg,Fringilla coelebs
CRW_1800_kos_s-c_-400-d.jpg,Turdus merula
353071.jpg,Turdus merula
181465.jpg,Turdus merula
amsel-turdus-merula-d02cddb3-5cb0-49.jpg,Turdus merula
Buchfink  Fringilla Coelebs.jpg,Fringilla coelebs
dorngrasmuecke_sylvia_communis_20090-1.jpg,Sylvia communis
10308289.082fc533.500.jpg,Fringilla coelebs
Bogfinke.jpg,Fringilla coelebs
fringilla-coelebs--67x_penkava_dst95.jpg,Fringilla coelebs
fringilla-coelebs-visoflora-49266.jpg,Fringilla coelebs
img_4536.jpg,Turdus merula
fringilla-coelebs-seite.jpg,Fringilla coelebs
buchfink-021.jpg,Fringilla coelebs
8074529.jpg,Fringilla coelebs
buchfink-fringilla-coelebs-efe80dd3-.jpg,Fringilla coelebs
Blackbird-Turdus-merula-11.jpg,Turdus merula
d3bd9ed92f34ae032d444dd9ac297e8c.jpg,Turdus merula
grasmus.jpg,Sylvia communis
kohlmeise-parus-major.jpg,Parus major
fringilla-coelebs-ruecken.jpg,Fringilla coelebs
buchfink-fringilla-coelebs-3-1b1491d.jpg,Fringilla coelebs
1936214.jpg,Parus major
Fringilla-coelebs-2.jpg,Fringilla coelebs
3596895_l.jpg,Turdus merula
cinciallegra.jpg,Parus major
f66.jpg,Turdus merula
2603574_l.jpg,Turdus merula
penice-hnedokridla-sylvia-communis--.jpg,Sylvia communis
dsc_2058_filtered.jpg,Turdus merula
62677.jpg,Sylvia communis
Buchfink.jpg,Fringilla coelebs
Chernyj_drozd-1-2.gif,Turdus merula
Sylvia-communis.jpg,Sylvia communis
1920px-Turdus_merula_Amsel_01_ms.jpg,Turdus merula
fringilla_coelebs_chaffinch_close_la.jpg,Fringilla coelebs
IMG_9062r.jpg_20121229135937_IMG_906.jpg,Turdus merula
amsel-turdus-merula-49c50539-8e12-43.jpg,Turdus merula
merlo_5114_fw.jpg,Turdus merula
penice-hnedokridla-sylvia-communis---5.jpg,Sylvia communis
17016.jpg,Sylvia communis
2570286_m.jpg,Parus major
slavka_seraya04.jpg,Sylvia communis
000687_full.jpg,Sylvia communis
sylvia-communis-10c5d8cf-9acf-48e1-b.jpg,Sylvia communis
Sylvia communis 1.jpg,Sylvia communis
kohlmeise-parus-major-858eb61e-ef54-.jpg,Parus major
czdrizd_ser.jpg,Turdus merula
1895770_l.jpg,Parus major
dorngrasmuecke-sylvia-communis-452aa.jpg,Sylvia communis
buchfink-fringilla-coelebs-7e7e7da4-.jpg,Fringilla coelebs
500380_366_240.jpg,Sylvia communis
der-buchfink-fringilla-coelebs-9f2b1.jpg,Fringilla coelebs
3512763_l.jpg,Fringilla coelebs
buchfink-fringilla-coelebs-11a7f8ed-.jpg,Fringilla coelebs
917px-Fringilla_coelebs_tintillon.jpg,Fringilla coelebs
25543447.jpg,Turdus merula
blackbird-turdus-merula-male-apples-.jpg,Turdus merula
3413879_l.jpg,Parus major
58_150708115110.jpg,Sylvia communis
Grasmus 6287.JPG,Sylvia communis
25458.jpg,Parus major
27573205.jpg,Parus major
138664.jpg,Turdus merula
25272096.jpg,Turdus merula
"Fringilla_coelebs_-Airmyn,_East_Ridi.jpg",Fringilla coelebs
3412607_l.jpg,Parus major
4782793.jpg,Turdus merula
1130874_large42963.jpg,Fringilla coelebs
250px-Fulda_Buchfinkweibchen_Juni_20.JPG,Fringilla coelebs
Mirlo-comiendo.jpg,Turdus merula
sylvia-communis-41x_14a749.jpg,Sylvia communis
DSCN0297-2-scaled.jpg,Sylvia communis
20170708-_7080123-2048-330-60.jpg,Sylvia communis
ERG_6061ev.jpg,Fringilla coelebs
sylvia_communis_02.jpg,Sylvia communis
5808507.jpg,Turdus merula
368_120609125743.jpg,Sylvia communis
500px-Fringilla_coelebs_on_branch.jpg,Fringilla coelebs
kohlmeise-parus-major-416ddafc-2849-.jpg,Parus major
common-whitethroat-warbler-sylvia-co.jpg,Sylvia communis
Fringilla_coelebs_gengleri__Chaffinc.JPG,Fringilla coelebs
penice-hnedokridla-sylvia-communis---2.jpg,Sylvia communis
3374829_l.jpg,Parus major
3044745.jpg,Parus major
20182321112_DSC08211.JPG,Parus major
kohlmeise-parus-major-37f8ad10-bdcb-.jpg,Parus major
3095191.jpg,Fringilla coelebs
fringilla.jpg,Fringilla coelebs
buchfink-fringilla-coelebs-73a846e2-.jpg,Fringilla coelebs
dorngrasmuecke_sylvia_communis_20090.jpg,Sylvia communis
die-schone-weibliche-buchfinken-frin.jpg,Fringilla coelebs
kohlmeise-parus-major-923a481d-504a-.jpg,Parus major
DSC04514.jpg,Turdus merula
kosCRW_0600_400-d.jpg,Turdus merula
buchfink-fringilla-coelebs-ba5317.jpg,Fringilla coelebs
6241553.jpg,Fringilla coelebs
Amsel_03348.jpg,Turdus merula
kohlmeise-parus-major-3f400aad-b0fd-.jpg,Parus major
2012_fringuelli_002.jpg,Fringilla coelebs
sterpazzola1.jpg,Sylvia communis
1280px-Cinciallegra_(Parus_major).jpg,Parus major
birds_feeding_Parus_major_2010_1024_.jpg,Parus major
kohlmeise-parus-major-f0fb4376-a05e-.jpg,Parus major
dorngrasmuecke-sylvia-communis-e4fcf.jpg,Sylvia communis
koolmees_parus_major_great_tit_img_1.jpg,Parus major
PENSASKERTTU_Longinoja.jpg,Sylvia communis
1200px-Common_blackbird_(Turdus_meru.jpg,Turdus merula
3408744_large13027.jpg,Parus major
Kohlmeise  Parus Major_0.jpg,Parus major
49955603467_6537166dfd_z.jpg,Sylvia communis
119796.jpg,Sylvia communis
dorngrasmuecke_sylvia_communis_20090-2.jpg,Sylvia communis
2KS81450-TAOXE-M3-2015-03-17-4-1024x.jpg,Parus major
31175394433_f9cefb7f66_b.jpg,Fringilla coelebs
mierla-turdus-merula.jpg,Turdus merula
great-tit-parus-major-22566345.jpg,Parus major
sylvia-communis-14x_14a747.jpg,Sylvia communis
mirlo-macho-turdus-merula-88784-xl.jpg,Turdus merula
12286130.jpg,Turdus merula
kohleise-parus-major-416218ad-a064-4.jpg,Parus major
Fringilla-coelebs.jpg,Fringilla coelebs
21764_2762645535e39cd67a14d4.jpg,Sylvia communis
86275.jpg,Turdus merula
Fringilla coelebs 2 w.jpg,Fringilla coelebs
24980462.jpg,Turdus merula
blackbird-turdus-merula-1525807404or.jpg,Turdus merula
mirlo-comun.JPG,Turdus merula
Fringilla_coelebs_-England_-male-8.jpg,Fringilla coelebs
dsc_1395_filtered.jpg,Turdus merula
3034374_large42608.jpg,Turdus merula
dorngrasmuecke-sylvia-communis-aa83c.jpg,Sylvia communis
1713491_l.jpg,Parus major
buchfink-fringilla-coelebs-das-maenn.jpg,Fringilla coelebs
common-blackbird-turdus-merula-feedi.jpg,Turdus merula
amsel-turdus-merula-5568d085-ebb0-4e.jpg,Turdus merula
sylvia_communis.jpg,Sylvia communis
Blackbird.jpg,Turdus merula
2992553_large1442.jpg,Parus major
MerloF_B8664.jpg,Turdus merula
42347.jpg,Fringilla coelebs
buchfink-fringilla-coelebs-1-5b505aa.jpg,Fringilla coelebs
buchfink-fringilla-coelebs-2bab9b4b-.jpg,Fringilla coelebs
chaffinch-fringilla-coelebs-male-CYG.jpg,Fringilla coelebs
blackbird-turdus-merula-male-DYARBP.jpg,Turdus merula
12487748.jpg,Turdus merula
Cinciallegra.jpg_2010130105754_Cinci.jpg,Parus major
8d68a9b98b13d162e87b1e75959148a0.jpg,Fringilla coelebs
chaffinch_1_0.jpg,Fringilla coelebs
foto_portugal_fringilla_coelebs_made.jpg,Fringilla coelebs
merlo_maschio.jpg,Turdus merula
250px-Chaffinch_%28Fringilla_coelebs.jpg,Fringilla coelebs
426093_m.jpg,Sylvia communis
bird1.jpg,Fringilla coelebs
3849794_m.jpg,Turdus merula
sylvia-communis-68428.jpg,Sylvia communis
qw_0.jpg,Sylvia communis
5ffee7eaea6b8a11ebfad7ffe9680b46.jpg,Turdus merula
amsel.JPG,Turdus merula
1EV96399-BOFIN-M3-2018-04-13-3-1024x.jpg,Fringilla coelebs
3562653_l.jpg,Sylvia communis
buchfink-fringilla-coelebs-828e6144-.jpg,Fringilla coelebs
31949.jpg,Fringilla coelebs
220px-Parus_major_g1.jpg,Parus major
2915812_large60385.jpg,Fringilla coelebs
kohlmeise-parus-major-4a435f91-ed9a-.jpg,Parus major
311279.jpg,Fringilla coelebs
Amsel_Turdus-merula_BE16_0528.jpg,Turdus merula
chaffinch_03.jpg,Fringilla coelebs
Animalia_turdus_merula.jpg,Turdus merula
9675021.jpg,Fringilla coelebs
fringilla-coelebs-xxx11b220.jpg,Fringilla coelebs
Blackbird-1.jpg,Turdus merula
fringilla-coelebs004.jpg,Fringilla coelebs
melro.jpg,Turdus merula
969328.jpg,Sylvia communis
penice-hnedokridla-sylvia-communis---6.jpg,Sylvia communis
2790188.jpg,Parus major
dorngrasmuecke-sylvia-communis-9322f.jpg,Sylvia communis
000598_full.jpg,Turdus merula
medium.jpg,Turdus merula
dorngrasmuecke-sylvia-communis-aefbf.jpg,Sylvia communis
153046.jpg,Fringilla coelebs
1ES79692_BOFIN_M10_3_2012-10-19_2-76.jpg,Fringilla coelebs
amsel-turdus-merula-6627df73-e612-4d.jpg,Turdus merula
2588504.jpg,Turdus merula
909_Product.jpg,Sylvia communis
curruca-zarcera-w.jpg,Sylvia communis
271px-Parus_major-3.jpg,Parus major
202723.jpg,Fringilla coelebs
buchfink-w-fringilla-coelebs-b99dbb3.jpg,Fringilla coelebs
kohlmeise-parus-major-b950e35d-6256-.jpg,Parus major
buchfink-fringilla-coelebs-a3b8d120-.jpg,Fringilla coelebs
image.jpg,Turdus merula
1024px-Tallareta_vulgar_03_(Sylvia_c.jpg,Sylvia communis
img_7310.jpg,Parus major
9176056751_279f727273_c.jpg,Fringilla coelebs
appBig_7987594e9bf808cb1a5be28f45c9a.jpg,Parus major
dsc_1645_filtered.jpg,Turdus merula
17017.jpg,Sylvia communis
common-blackbird-turdus-merula-d5f44.jpg,Turdus merula
kohlmeise-parus-major-a660dea1-6cbc-.jpg,Parus major
blackbird-67x_17a836.jpg,Turdus merula
f64.jpg,Turdus merula
kohlmeise-parus-major-1fe087bd-1363-.jpg,Parus major
dorngrasmuecke-sylvia-communis-aefbf-1.jpg,Sylvia communis
amsel-turdus-merula-6ee2e50a-c20a-4e.jpg,Turdus merula
2559696.jpg,Fringilla coelebs
BLWS133381.jpg,Fringilla coelebs
img_7355.jpg,Parus major
325008.jpg,Fringilla coelebs
311280.jpg,Fringilla coelebs
30646.jpg,Fringilla coelebs
Fringilla.coelebs.-.lindsey.jpg,Fringilla coelebs
buchfink-fringilla-coelebs-776057f8-.jpg,Fringilla coelebs
3080585.jpg,Parus major
2532792.jpg,Parus major
grasmus-sylvia-communis-1.jpg,Sylvia communis
2309535.jpg,Parus major
buchfink-maennl-fringilla-coelebs-ad.jpg,Fringilla coelebs
29411908.jpg,Turdus merula
581_Sylvia_communis_picture_s.jpg,Sylvia communis
26666.jpg,Turdus merula
3842929_l.jpg,Fringilla coelebs
1848115_l.jpg,Parus major
152295.jpg,Fringilla coelebs
768-479-image.jpg,Turdus merula
3489736_l.jpg,Fringilla coelebs
310642.jpg,Turdus merula
czdrizd_holovna.jpg,Turdus merula
dorngrasmuecke-sylvia-communis-195b3.jpg,Sylvia communis
dc7ab07ef83976874d79070624b660cb-150.jpg,Fringilla coelebs
fringilla-coelebs-femelle-visoflora-.jpg,Fringilla coelebs
kohlmeise-parus-major-ed67b2d4-f713-.jpg,Parus major
mirlo-comun-turdus-merula-juvenil-30.jpg,Turdus merula
601px-Fringilla_coelebs_male_edit_3.jpg,Fringilla coelebs
sylvia-communis-die-dorngrasmuecke-1.jpg,Sylvia communis
kohlmeise-parus-major-0208d5e9-4b8b-.jpg,Parus major
8987790.jpg,Turdus merula
179131.jpg,Turdus merula
a4c31860.jpg,Turdus merula
sylvia-communis-xxx09a529.jpg,Sylvia communis
kos_01.jpg,Turdus merula
Chaffinch_fringilla_coelebs_m.jpg,Fringilla coelebs
28085.jpg,Turdus merula
3327257_large322.jpg,Turdus merula
buchfink-fringilla-coelebs-79a7f826-.jpg,Fringilla coelebs
1960.jpeg,Turdus merula
kohlmeiseparus-major-27d8066a-95e8-4.jpg,Parus major
fringilla-coelebs005.jpg,Fringilla coelebs
dorngrasmuecke-sylvia-communis-114cb.jpg,Sylvia communis
28548457.jpg,Fringilla coelebs
1792533_large3173.jpg,Turdus merula
mirlo-comun-3.JPG,Turdus merula
fringilla-coelebs-fledged-juvenile-c.jpg,Fringilla coelebs
05750000201.jpg,Parus major
774477.jpg,Parus major
amsel-turdus-merula-b0e8344b-3124-4a.jpg,Turdus merula
2118426_l.jpg,Parus major
s.communis.jpg,Sylvia communis
2344520883_f5c16e8ed9_o.jpg,Fringilla coelebs
6761896_m.jpg,Fringilla coelebs
Sylvia-communis2-720x340.png,Sylvia communis
fringilla-coelebs-1.jpg,Fringilla coelebs
252881.jpg,Fringilla coelebs
353183_l.jpg,Parus major
amsel-turdus-merula-5c8a0fbd-f442-48.jpg,Turdus merula
buchfink-fringilla-coelebs-2f77d6d8-.jpg,Fringilla coelebs
5884__590x_whitethroat-0002.jpg,Sylvia communis
common-whitethroat-sylvia-communis-m.jpg,Sylvia communis
fb1525762101.jpg,Turdus merula
2621620_l.jpg,Parus major
9367281.jpg,Turdus merula
3078185_l.jpg,Parus major
3123775_l.jpg,Fringilla coelebs
1832975_large96493.jpg,Sylvia communis
7_ssp_maderensis_5_.jpg,Fringilla coelebs
dsc_6726.jpg,Fringilla coelebs
chaffinch_7640.jpg,Fringilla coelebs
amsel-turdus-merula-79c3566d-8236-44.jpg,Turdus merula
5078367912_68700444ce_b.jpg,Fringilla coelebs
MM-ocells_0028.jpg,Parus major
dorngrasmuecke-sylvia-communis-1ec70.jpg,Sylvia communis
dsc_2053_filtered.jpg,Turdus merula
2613273_l.jpg,Fringilla coelebs
2676100_large96252.jpg,Parus major
2724700.jpg,Fringilla coelebs
common-blackbird-turdus-merula-melro.jpg,Turdus merula
cinteza.jpg,Fringilla coelebs
1200px-Blackbird_-_Turdus_merula_-_K.jpg,Turdus merula
fronpic1.jpg,Turdus merula
201753123311_DSCN1592.JPG,Turdus merula
dsc_1564_filtered.jpg,Turdus merula
kohlmeise-parus-major-58497ed0-1de6-.jpg,Parus major
4de521528866f.jpeg,Parus major
buchfink-2-maennl-fringilla-coelebs-.jpg,Fringilla coelebs
buchfink-fringilla-coelebs-041e9b42-.jpg,Fringilla coelebs
kohlmeise-parus-major-91d7b654-76d4-.jpg,Parus major
dorngrasmuecke-sylvia-communis-0adf8.jpg,Sylvia communis
img_4324_mirlo_800.jpg,Turdus merula
fringilla-coelebs-m.jpg,Fringilla coelebs
640_130518083945.jpg,Sylvia communis
cinciallegra_6678_fw.jpg,Parus major
043feeef6b30c6247eb95c5cc4629a38-141.jpg,Fringilla coelebs
large.P2131532_DxO_1.jpg.0cefc107da8.jpg,Parus major
18CHS00648o.jpg,Fringilla coelebs
buchfink-fringilla-coelebs-maennchen.jpg,Fringilla coelebs
penice-hnedokridla-sylvia-communis---1.jpg,Sylvia communis
1832241_large33411.jpg,Turdus merula
2477.jpg,Fringilla coelebs
kohlmeise-parus-major-a51d9526-8eed-.jpg,Parus major
kohlmeise-parus-major-89e19cc1-eec2-.jpg,Parus major
dsc_0062-0133.jpg,Sylvia communis
200787.jpg,Turdus merula
boh.jpg_20061014193649_boh.jpg,Fringilla coelebs
5520-penkava-obecna-fringilla-coeleb.jpg,Fringilla coelebs
amsel-turdus-merula-17aacbc6-1c8d-4c.jpg,Turdus merula
penice-hnedokridla-sylvia-communis---4.jpg,Sylvia communis
marek-porubcan_736039.jpg,Parus major
image.jpg,Parus major
796134_large75120.jpg,Turdus merula
5193382836236671.jpg,Turdus merula
14169283.jpg,Turdus merula
24868.jpg,Fringilla coelebs
kohlmeise-parus-major-098475e0-a796-.jpg,Parus major
dorngrasmuecke-sylvia-communis-2b7db.jpg,Sylvia communis
152296.jpg,Fringilla coelebs
mirlo-comun-1.JPG,Turdus merula
sylvia_communis-1.jpg,Sylvia communis
sylvia-communis-05.jpg,Sylvia communis
dorngrasmuecke-sylvia-communis-6f4d2.jpg,Sylvia communis
fringilla-coelebs-male-visoflora-500.jpg,Fringilla coelebs
blackbird-turdus-merula-1525807635TA.jpg,Turdus merula
fricoe8333.jpg,Fringilla coelebs
great-tit-parus-major-great-tit-paru.jpg,Parus major
4252_8624_Fauvette_grisette_Sylvia_c.jpg,Sylvia communis
externo-d7bcffc214a628b27e68d996d274.jpg,Sylvia communis
5e61f96a290799124eee2a9f11fe63d0.jpg,Turdus merula
6a8b2849293d9f0e1aff6949f0322808.jpg,Turdus merula
