Species,Label
3327257_large322.jpg,Turdus merula
parus-major-great-tit-w-900.jpg,Parus major
9367281.jpg,Turdus merula
1024px-Tallareta_vulgar_03_(Sylvia_c.jpg,Sylvia communis
der-buchfink-fringilla-coelebs-072a8.jpg,Fringilla coelebs
220px-Parus_major_g1.jpg,Parus major
buchfink-fringilla-coelebs-das-maenn.jpg,Fringilla coelebs
amsel.JPG,Turdus merula
turdus_merula-2.jpg,Turdus merula
VVOFT00940_Parus_major.jpg,Parus major
Chaffinch_(Fringilla_coelebs)_-_geog.jpg,Fringilla coelebs
fringilla-coelebs-6926fc60-f8e7-4081.jpg,Fringilla coelebs
koolmees_parus_major_great_tit_img_1.jpg,Parus major
boh.jpg_20061014193649_boh.jpg,Fringilla coelebs
kohlmeise-parus-major-ed67b2d4-f713-.jpg,Parus major
2922910_l.jpg,Fringilla coelebs
penice-hnedokridla-sylvia-communis---3.jpg,Sylvia communis
turdus_merula_kuncik.jpg,Turdus merula
Blackbird.jpg,Turdus merula
fringilla_coelebs_chaffinch.jpg,Fringilla coelebs
kohlmeise-parus-major.jpg,Parus major
VVOFT00894_Fringilla_coelebs.jpg,Fringilla coelebs
Whitethroat-Sylvia-Communis-6280015.jpg,Sylvia communis
28085.jpg,Turdus merula
sylvia-communis-68425.jpg,Sylvia communis
grasmus.jpg,Sylvia communis
blackbird-turdus-merula-bird-bath-ga.jpg,Turdus merula
kotsyfas.jpg,Turdus merula
4117_Merle_noir_male_adulte.jpg,Turdus merula
sylvia_communis_8010.jpg,Sylvia communis
Turdus-merula_1558.jpg,Turdus merula
buchfink-fringilla-coelebs-90c74937-.jpg,Fringilla coelebs
17015.jpg,Sylvia communis
buchfink-fringilla-coelebs-6d80f114-.jpg,Fringilla coelebs
5ffee7eaea6b8a11ebfad7ffe9680b46.jpg,Turdus merula
buchfink-fringilla-coelebs-041e9b42-.jpg,Fringilla coelebs
Parus_major_2_1094.jpg,Parus major
25272096.jpg,Turdus merula
9176056751_279f727273_c.jpg,Fringilla coelebs
1327087080_IMGP1823.jpg,Parus major
dsc_1564_filtered.jpg,Turdus merula
10308289.082fc533.500.jpg,Fringilla coelebs
thumb3_wszXU7.jpg,Turdus merula
dsc_0062-0133.jpg,Sylvia communis
kohlmeiseparus-major-27d8066a-95e8-4.jpg,Parus major
9675021.jpg,Fringilla coelebs
penkava-obecna-5.jpg,Fringilla coelebs
5884__590x_whitethroat-0002.jpg,Sylvia communis
turmer-kk-juv.jpg,Turdus merula
European_Blackbird8.jpg,Turdus merula
image.jpg,Fringilla coelebs
chaffinch_03.jpg,Fringilla coelebs
F.coelebs.jpg,Fringilla coelebs
kos_01.jpg,Turdus merula
291786.jpg,Fringilla coelebs
2366163.jpg,Fringilla coelebs
fronpic1.jpg,Turdus merula
Fringilla.coelebs.-.lindsey.jpg,Fringilla coelebs
turdus-merula-blackbird-songbird-mal.jpg,Turdus merula
kohlmeise-parus-major-a660dea1-6cbc-.jpg,Parus major
Whitethroat-7020154-768x1024.jpg,Sylvia communis
2721162.jpg,Fringilla coelebs
chaffinch_1_0.jpg,Fringilla coelebs
ScreenShot226.jpg,Fringilla coelebs
796134_large75120.jpg,Turdus merula
weibliche-buchfink-fringilla-coelebs.jpg,Fringilla coelebs
7_ssp_maderensis_5_.jpg,Fringilla coelebs
fringilla_coelebs_chaffinch_close_la.jpg,Fringilla coelebs
58_150708115110.jpg,Sylvia communis
TornsangareGetteron110507.jpg,Sylvia communis
f002.jpg,Turdus merula
amsel-turdus-merula-b0e8344b-3124-4a.jpg,Turdus merula
buchfink-fringilla-coelebs-efe80dd3-.jpg,Fringilla coelebs
Parus-major-1600x1068.jpg,Parus major
Turdus-merula-RH-2018-10-19-17.jpg,Turdus merula
kohlmeise-parus-major-89e19cc1-eec2-.jpg,Parus major
Fringilla_coelebs_(Chaffinch-Buchfin.jpg,Fringilla coelebs
buchfink-fringilla-coelebs-1-5b505aa.jpg,Fringilla coelebs
9c8d5338.jpg,Parus major
dorngrasmuecke_sylvia_communis_20090.jpg,Sylvia communis
2621620_l.jpg,Parus major
amsel-turdus-merula-44c8aa51-ee2f-4a.jpg,Turdus merula
buchfink-fringilla-coelebs-ba5317.jpg,Fringilla coelebs
31175394433_f9cefb7f66_b.jpg,Fringilla coelebs
kohlmeise-parus-major-098475e0-a796-.jpg,Parus major
kina266373.jpg,Parus major
sylvia-communis-37x_14a739.jpg,Sylvia communis
dorngrasmuecke-sylvia-communis-aa83c.jpg,Sylvia communis
fringilla-coelebs-femelle-visoflora-.jpg,Fringilla coelebs
5193382836236671.jpg,Turdus merula
p1310038.jpg,Turdus merula
blackbird_0_wm.jpg,Turdus merula
kina244109.jpg,Parus major
kohlmeise-parus-major-6d033f49-dfa3-.jpg,Parus major
sylvia_communis_8051.jpg,Sylvia communis
kohlmeise-parus-major-f0fb4376-a05e-.jpg,Parus major
turdus_merula_d80.jpg,Turdus merula
amsel-turdus-merula-5568d085-ebb0-4e.jpg,Turdus merula
VVOFT0504_Fringilla_coelebs.jpg,Fringilla coelebs
8987790.jpg,Turdus merula
penice-hnedokridla-sylvia-communis---1.jpg,Sylvia communis
250px-Fulda_Buchfinkweibchen_Juni_20.JPG,Fringilla coelebs
1792533_large3173.jpg,Turdus merula
TornsangareGetteron110506.jpg,Sylvia communis
Penkava-obecna-768x409.jpg,Fringilla coelebs
20182321112_DSC08211.JPG,Parus major
174.039.Parus_major001.Janowek.MJ_.2.JPG,Parus major
Amsel_Turdus-merula_BE17_0131_J-Schn.jpg,Turdus merula
3578216.jpg,Turdus merula
mirlo-comun-turdus-merula-3-1024x683.jpg,Turdus merula
sterpazzola.jpg,Sylvia communis
5078367912_68700444ce_b.jpg,Fringilla coelebs
28548457.jpg,Fringilla coelebs
Parus_major_3_1095.jpg,Parus major
9b79cae633c27dfa81bbd2d890becf6f.jpg,Parus major
3237165_l.jpg,Fringilla coelebs
368_120609125743.jpg,Sylvia communis
3049956.jpg,Turdus merula
ERG_6061ev.jpg,Fringilla coelebs
20102012.jpg,Fringilla coelebs
265560.jpg,Parus major
311280.jpg,Fringilla coelebs
62677.jpg,Sylvia communis
1936214.jpg,Parus major
12_CHS00526n.jpg,Fringilla coelebs
3374829_l.jpg,Parus major
MerloF_B8664.jpg,Turdus merula
24980462.jpg,Turdus merula
353071.jpg,Turdus merula
buchfink-fringilla-coelebs-7e7e7da4-.jpg,Fringilla coelebs
Amsel-2322.jpg,Turdus merula
2012_fringuelli_002.jpg,Fringilla coelebs
IMG_1801m.jpg,Fringilla coelebs
Blackbird-1.jpg,Turdus merula
zyablik_.jpg,Fringilla coelebs
turmer130510rw.jpg,Turdus merula
Parus_major_1_1093.jpg,Parus major
parus_major-1.jpg,Parus major
Fringuello-Fringilla_coelebs-M_0647.jpg,Fringilla coelebs
426093_m.jpg,Sylvia communis
a4c31860.jpg,Turdus merula
3031489.jpg,Parus major
21764_2762645535e39cd67a14d4.jpg,Sylvia communis
t_7e3c8fbff7fe5e8ef5709a89bfe89523.jpg,Fringilla coelebs
buchfink-fringilla-coelebs-828e6144-.jpg,Fringilla coelebs
774477.jpg,Parus major
8074529.jpg,Fringilla coelebs
great-tit-parus-major-22566345.jpg,Parus major
fringilla-coelebs-seite.jpg,Fringilla coelebs
amsel-turdus-merula-auf-der-insel-he.jpg,Turdus merula
25543447.jpg,Turdus merula
buchfink-fringilla-coelebs-maennchen.jpg,Fringilla coelebs
2570286_m.jpg,Parus major
DSCN8570-scaled.jpg,Sylvia communis
Parus_major-800x445.jpg,Parus major
buchfink-m-fringilla-coelebs-97f3b55.jpg,Fringilla coelebs
768-479-image.jpg,Turdus merula
CRW_1146_cierniowka-400-d.jpg,Sylvia communis
Amsel_Turdus-merula_BE16_0528.jpg,Turdus merula
blackbird-turdus-merula-1525806863Qd.jpg,Turdus merula
17016.jpg,Sylvia communis
DSCN0292-2-scaled.jpg,Sylvia communis
sylvia-communis-68423.jpg,Sylvia communis
4252_8624_Fauvette_grisette_Sylvia_c.jpg,Sylvia communis
buchfink-fringilla-coelebs-a3b8d120-.jpg,Fringilla coelebs
Whitethroat-5.jpg,Sylvia communis
12544038.jpg,Fringilla coelebs
m-merle-noir-turdus-merula-visoflora.jpg,Turdus merula
buchfink-fringilla-coelebs-28d6c3dd-.jpg,Fringilla coelebs
buchfink-maennlich-fringilla-coelebs.jpg,Fringilla coelebs
"Fringilla_coelebs_-Airmyn,_East_Ridi.jpg",Fringilla coelebs
amsel-turdus-merula-5c8a0fbd-f442-48.jpg,Turdus merula
parus_major.jpg,Parus major
Fringuello-Fringilla_coelebs-M_B1813.jpg,Fringilla coelebs
v_pmaj03.jpg,Parus major
park-birds-blackbird-turdus-merula-b.jpg,Turdus merula
5808507.jpg,Turdus merula
buchfink-fringilla-coelebs-27ecfb0c-.jpg,Fringilla coelebs
3044745.jpg,Parus major
parus-major-xxx10e917.jpg,Parus major
dorngrasmuecke-sylvia-communis-9322f.jpg,Sylvia communis
Cinciallegra.jpg_2010130105754_Cinci.jpg,Parus major
parus-major-8169ff86-f4fd-4953-9df8-.jpg,Parus major
25457.jpg,Parus major
sylvia_communis_kb0645.jpg,Sylvia communis
917px-Fringilla_coelebs_tintillon.jpg,Fringilla coelebs
turdus-merula-aa70bf79-7658-48d4-b74.jpg,Turdus merula
mierla-turdus-merula.jpg,Turdus merula
kohlmeise-parus-major-3f400aad-b0fd-.jpg,Parus major
MM-ocells_0028.jpg,Parus major
2477.jpg,Fringilla coelebs
img_0366tn.jpg,Fringilla coelebs
153046.jpg,Fringilla coelebs
merel1gr.jpg,Turdus merula
obs_7593_0.jpg,Turdus merula
3123775_l.jpg,Fringilla coelebs
2171571.jpg,Fringilla coelebs
407216.jpg,Parus major
VVOFT01444_Fringilla_coelebs.jpg,Fringilla coelebs
PENSASKERTTU_Longinoja.jpg,Sylvia communis
202723.jpg,Fringilla coelebs
mirlo-comun-3.JPG,Turdus merula
Fringilla_coelebs_-England_-male-8.jpg,Fringilla coelebs
18CHS00444x.jpg,Fringilla coelebs
fricoe8333.jpg,Fringilla coelebs
slavka.d183dfb1905027f60a3cd0fcbd96a.jpg,Sylvia communis
img_7355.jpg,Parus major
24868.jpg,Fringilla coelebs
sylvia-communis-05.jpg,Sylvia communis
kohlmeise-parus-major-e6717fd0-2ca2-.jpg,Parus major
Chaffinch_fringilla_coelebs_m.jpg,Fringilla coelebs
XvinkX-1170x659.jpg,Fringilla coelebs
CRW_1800_kos_s-c_-400-d.jpg,Turdus merula
common-whitethroat-warbler-sylvia-co.jpg,Sylvia communis
d3bd9ed92f34ae032d444dd9ac297e8c.jpg,Turdus merula
turdus-merula-1-.jpg,Turdus merula
parus-major-2fbecf04-83c7-4bb9-a8d5-.jpg,Parus major
dorngrasmuecke-sylvia-communis-195b3.jpg,Sylvia communis
der-buchfink-fringilla-coelebs-9f2b1.jpg,Fringilla coelebs
Whitethroat-Sylvia-communis-3.jpg,Sylvia communis
sylvia-communis-14x_14a747.jpg,Sylvia communis
fringilla-coelebs005.jpg,Fringilla coelebs
penice-hnedokridla-sylvia-communis---5.jpg,Sylvia communis
127280.jpg,Fringilla coelebs
1ES79692_BOFIN_M10_3_2012-10-19_2-76.jpg,Fringilla coelebs
3639701_large64743.jpg,Parus major
2KS81450-TAOXE-M3-2015-03-17-4-1024x.jpg,Parus major
appBig_7987594e9bf808cb1a5be28f45c9a.jpg,Parus major
chaffinch-fringilla-coelebs-sat-bran.jpg,Fringilla coelebs
czdrizd_il.jpg,Turdus merula
3400963_l.jpg,Parus major
penkava-obecna-fringilla-coelebs-118.jpg,Fringilla coelebs
turdus-merula--75x_kos_dso2808.jpg,Turdus merula
581_Sylvia_communis_picture_s.jpg,Sylvia communis
dsc_1644_filtered.jpg,Turdus merula
Sylvia-communis2-720x340.png,Sylvia communis
3489800_l.jpg,Fringilla coelebs
6761896_m.jpg,Fringilla coelebs
kosCRW_0600_400-d.jpg,Turdus merula
buchfink-fringilla-coelebs-79a7f826-.jpg,Fringilla coelebs
sylvia_communis_kb0651.jpg,Sylvia communis
152296.jpg,Fringilla coelebs
25458.jpg,Parus major
penice-hnedokridla-sylvia-communis---4.jpg,Sylvia communis
Kohlmeise  Parus Major_0.jpg,Parus major
Chernyj_drozd-1-2.gif,Turdus merula
buchfink-fringilla-coelebs-maennchen-1.jpg,Fringilla coelebs
mirlo-macho-turdus-merula-88784-xl.jpg,Turdus merula
380439a4970fdc3e276e3a6b65d83482.jpg,Parus major
2588504.jpg,Turdus merula
Parus-major.jpg,Parus major
BLWS527577.jpg,Sylvia communis
chaffinch_03_0.jpg,Fringilla coelebs
dsc_2053_filtered.jpg,Turdus merula
2309535.jpg,Parus major
1895770_l.jpg,Parus major
Fringilla_coelebs_gengleri__Chaffinc.JPG,Fringilla coelebs
Fringilla coelebs 1 m.jpg,Fringilla coelebs
3489736_l.jpg,Fringilla coelebs
sylvia-communis-10c5d8cf-9acf-48e1-b.jpg,Sylvia communis
1200px-Common_blackbird_(Turdus_meru.jpg,Turdus merula
Mirlo-comiendo.jpg,Turdus merula
sb3.jpg_2006531121134_sb3.jpg,Turdus merula
Amsel_03348.jpg,Turdus merula
3562653_l.jpg,Sylvia communis
1EV96399-BOFIN-M3-2018-04-13-3-1024x.jpg,Fringilla coelebs
Grasmus 6287.JPG,Sylvia communis
externo-d7bcffc214a628b27e68d996d274.jpg,Sylvia communis
dsc_6726.jpg,Fringilla coelebs
kohlmeise-parus-major-0208d5e9-4b8b-.jpg,Parus major
2e34f521b9b5ed638634b48d875e2186.jpg,Fringilla coelebs
image.jpg,Turdus merula
353183_l.jpg,Parus major
buchfink-fringilla-coelebs-73a846e2-.jpg,Fringilla coelebs
2790188.jpg,Parus major
blackbird_1349.jpg,Turdus merula
dorngrasmuecke_sylvia_communis_20090-2.jpg,Sylvia communis
grasmus-sylvia-communis-1.jpg,Sylvia communis
dorngrasmuecke_sylvia_communis_20090-1.jpg,Sylvia communis
penice-hnedokridla-sylvia-communis---2.jpg,Sylvia communis
kohlmeise-parus-major-f3cc785d-d92a-.jpg,Parus major
Sylvia communis 1.jpg,Sylvia communis
t_fb931955875f4f1a038f388bba79495b.jpg,Fringilla coelebs
amsel-turdus-merula-d02cddb3-5cb0-49.jpg,Turdus merula
foto_portugal_fringilla_coelebs_made.jpg,Fringilla coelebs
201711720916_T60A2517.jpg,Parus major
dsc_4386_filtered.jpg,Turdus merula
hol.jpg,Fringilla coelebs
birds_feeding_Parus_major_2010_1024_.jpg,Parus major
1832241_large33411.jpg,Turdus merula
large.P2131532_DxO_1.jpg.0cefc107da8.jpg,Parus major
S_communis.png,Sylvia communis
4de521528866f.jpeg,Parus major
4782793.jpg,Turdus merula
blackbird_1_0.jpg,Turdus merula
2118426_l.jpg,Parus major
kohlmeise-parus-major-91d7b654-76d4-.jpg,Parus major
kohlmeise-parus-major-a51d9526-8eed-.jpg,Parus major
kohlmeise-parus-major-923a481d-504a-.jpg,Parus major
f64.jpg,Turdus merula
cinteza.jpg,Fringilla coelebs
turdus-merula-3-.jpg,Turdus merula
amsel-turdus-merula-d58a0980-6df6-46.jpg,Turdus merula
fringilla_coelebs_miksik.jpg,Fringilla coelebs
3424623.jpg,Fringilla coelebs
common-blackbird-turdus-merula-feedi.jpg,Turdus merula
250px-Chaffinch_%28Fringilla_coelebs.jpg,Fringilla coelebs
kohlmeise-parus-major-58497ed0-1de6-.jpg,Parus major
sylvia_communis_02.jpg,Sylvia communis
03005216.jpg,Fringilla coelebs
6241553.jpg,Fringilla coelebs
VVOFT00895_Fringilla_coelebs.jpg,Fringilla coelebs
buchfink-fringilla-coelebs-f49e33c0-.jpg,Fringilla coelebs
2239311_l.jpg,Fringilla coelebs
blackbird-turdus-merula-male-apples-.jpg,Turdus merula
82_100210135250.jpg,Turdus merula
Parus_major_1_Luc_Viatour.jpg,Parus major
3849794_m.jpg,Turdus merula
3391259_l.jpg,Parus major
fringilla-coelebs--67x_penkava_dst95.jpg,Fringilla coelebs
1848115_l.jpg,Parus major
325008.jpg,Fringilla coelebs
29411908.jpg,Turdus merula
merlo_5114_fw.jpg,Turdus merula
penkava-obecna-4.jpg,Fringilla coelebs
Fringilla_coelebs.jpg,Fringilla coelebs
62481.jpg,Fringilla coelebs
die-dorngrasmuecke-sylvia-communis-8.jpg,Sylvia communis
qw_0.jpg,Sylvia communis
kohleise-parus-major-416218ad-a064-4.jpg,Parus major
3034374_large42608.jpg,Turdus merula
dorngrasmuecke-2.jpg,Sylvia communis
dsc_1392_filtered.jpg,Turdus merula
bird1.jpg,Fringilla coelebs
buchfinken-fringilla-coelebs-gengler.jpg,Fringilla coelebs
179131.jpg,Turdus merula
92384621_o.jpg,Parus major
49955603467_6537166dfd_z.jpg,Sylvia communis
Chaffinch-Fringilla-coelebs-11.jpg,Fringilla coelebs
DSC04514.jpg,Turdus merula
kohlmeise-parus-major-858eb61e-ef54-.jpg,Parus major
common-blackbird-turdus-merula-d5f44.jpg,Turdus merula
4305841.jpg,Turdus merula
1670524.jpg,Parus major
BLWS133381.jpg,Fringilla coelebs
die-schone-weibliche-buchfinken-frin.jpg,Fringilla coelebs
Buchfink.jpg,Fringilla coelebs
126601.jpg,Turdus merula
t_6a8b2849293d9f0e1aff6949f0322808.jpg,Turdus merula
ZO-ZFB-0226.jpg,Fringilla coelebs
male-whitethroat-sylvia-communis-151.jpg,Sylvia communis
img_7310.jpg,Parus major
VVOFT01621_Turdus_merula.jpg,Turdus merula
310642.jpg,Turdus merula
3842929_l.jpg,Fringilla coelebs
500380_366_240.jpg,Sylvia communis
t_5ed0996da0b90417096ec9453d95c84e.jpg,Turdus merula
2915812_large60385.jpg,Fringilla coelebs
carbonero-comun-werb.jpg,Parus major
201753123311_DSCN1592.JPG,Turdus merula
BLWS077972.jpg,Fringilla coelebs
sterpazzola1.jpg,Sylvia communis
2559696.jpg,Fringilla coelebs
Turdus_merula-1.jpg,Turdus merula
amsel-turdus-merula-17aacbc6-1c8d-4c.jpg,Turdus merula
amsel-turdus-merula-79c3566d-8236-44.jpg,Turdus merula
czdrizd_holovna.jpg,Turdus merula
parus-major-visoflora-50090.jpg,Parus major
turdus-merula004.jpg,Turdus merula
blackbird-turdus-merula-1525807635TA.jpg,Turdus merula
969328.jpg,Sylvia communis
dorngrasmuecke-sylvia-communis-aefbf-1.jpg,Sylvia communis
30646.jpg,Fringilla coelebs
043feeef6b30c6247eb95c5cc4629a38-141.jpg,Fringilla coelebs
12487748.jpg,Turdus merula
214437.jpg,Turdus merula
img_7293.jpg,Parus major
whitethroat-sylvia-communis-whitethr.jpg,Sylvia communis
Parus_major-02_(xndr).jpg,Parus major
12286130.jpg,Turdus merula
86275.jpg,Turdus merula
sylvia_communis_ec8098.jpg,Sylvia communis
medium.jpg,Turdus merula
3408744_large13027.jpg,Parus major
2603574_l.jpg,Turdus merula
turdus_merula_male.jpg,Turdus merula
2781.jpg,Turdus merula
1920px-Turdus_merula_Amsel_01_ms.jpg,Turdus merula
zyablik_20131108-08.jpg,Fringilla coelebs
parus-major-139678.jpg,Parus major
common-whitethroat-sylvia-communis-m.jpg,Sylvia communis
fringilla-coelebs007.jpg,Fringilla coelebs
200787.jpg,Turdus merula
IMG_9062r.jpg_20121229135937_IMG_906.jpg,Turdus merula
whitethroat-sylvia-communis-perching.jpg,Sylvia communis
fringilla-coelebs-fledged-juvenile-c.jpg,Fringilla coelebs
sdl-sylvia-communis-00001.jpg,Sylvia communis
img_6352.jpg,Fringilla coelebs
IMG_2914.jpg,Fringilla coelebs
1200px-Turdus_merula-3.jpg,Turdus merula
3821241_l.jpg,Fringilla coelebs
azoren-buchfink-fringilla-coelebs-mo.jpg,Fringilla coelebs
fb1525762101.jpg,Turdus merula
amsel-turdus-merula-6ee2e50a-c20a-4e.jpg,Turdus merula
2676100_large96252.jpg,Parus major
sylvia_communis_ec8541.jpg,Sylvia communis
buchfink-021.jpg,Fringilla coelebs
119796.jpg,Sylvia communis
IMG_2951.jpg,Sylvia communis
XvinkX.jpg,Fringilla coelebs
