file,class
Chloris-chloris-414531.png,bird
Chloris-chloris-414533.png,bird
Chloris-chloris-414535.png,bird
Chloris-chloris-414544.png,bird
Chloris-chloris-414545.png,bird
Chloris-chloris-414546.png,bird
Chloris-chloris-419766.png,bird
Chloris-chloris-433761.png,bird
Chloris-chloris-460974.png,bird
Chloris-chloris-460975.png,bird
Chloris-chloris-460976.png,bird
Chloris-chloris-460981.png,bird
Chloris-chloris-460983.png,bird
Chloris-chloris-462319.png,bird
Chloris-chloris-482886.png,bird
Chloris-chloris-508679.png,bird
Chloris-chloris-511612.png,bird
Chloris-chloris-528748.png,bird
Crex-crex-105477.png,bird
Crex-crex-116906.png,bird
Crex-crex-134653.png,bird
Crex-crex-134657.png,bird
Crex-crex-136181.png,bird
Crex-crex-140477.png,bird
Crex-crex-143528.png,bird
Crex-crex-178092.png,bird
Crex-crex-178676.png,bird
Crex-crex-178677.png,bird
Crex-crex-178678.png,bird
Crex-crex-178716.png,bird
Crex-crex-178720.png,bird
Crex-crex-178824.png,bird
Crex-crex-178826.png,bird
Crex-crex-178827.png,bird
Crex-crex-178828.png,bird
Crex-crex-178829.png,bird
Crex-crex-178830.png,bird
Crex-crex-185520.png,bird
Crex-crex-209247.png,bird
Crex-crex-239220.png,bird
Crex-crex-241959.png,bird
Crex-crex-241975.png,bird
Crex-crex-247798.png,bird
Crex-crex-254376.png,bird
Crex-crex-254825.png,bird
Crex-crex-313658.png,bird
Crex-crex-313663.png,bird
Crex-crex-313673.png,bird
Crex-crex-322634.png,bird
Crex-crex-324433.png,bird
Crex-crex-324434.png,bird
Crex-crex-326329.png,bird
Crex-crex-372482.png,bird
Crex-crex-417058.png,bird
Crex-crex-417244.png,bird
Crex-crex-421803.png,bird
Crex-crex-424811.png,bird
Crex-crex-481574.png,bird
Crex-crex-54732.png,bird
Crex-crex-54835.png,bird
Crex-crex-82069.png,bird
Cuculus-canorus-139578.png,bird
Cuculus-canorus-142386.png,bird
Cuculus-canorus-182292.png,bird
Cuculus-canorus-182336.png,bird
Cuculus-canorus-233333.png,bird
Cuculus-canorus-240968.png,bird
Cuculus-canorus-265281.png,bird
Cuculus-canorus-269707.png,bird
Cuculus-canorus-285268.png,bird
Cuculus-canorus-289704.png,bird
Cuculus-canorus-289715.png,bird
Cuculus-canorus-289717.png,bird
Cuculus-canorus-289719.png,bird
Cuculus-canorus-289720.png,bird
Cuculus-canorus-289725.png,bird
Cuculus-canorus-289888.png,bird
Cuculus-canorus-289891.png,bird
Cuculus-canorus-289959.png,bird
Cuculus-canorus-293443.png,bird
Cuculus-canorus-314459.png,bird
Cuculus-canorus-317900.png,bird
Cuculus-canorus-322581.png,bird
Cuculus-canorus-333259.png,bird
Cuculus-canorus-350196.png,bird
Cuculus-canorus-369920.png,bird
Cuculus-canorus-369924.png,bird
Cuculus-canorus-371679.png,bird
Cuculus-canorus-374422.png,bird
Cuculus-canorus-374460.png,bird
Cuculus-canorus-412445.png,bird
Cuculus-canorus-417092.png,bird
Cuculus-canorus-420632.png,bird
Cuculus-canorus-421042.png,bird
Cuculus-canorus-436412.png,bird
Cuculus-canorus-472280.png,bird
Cuculus-canorus-477588.png,bird
Cuculus-canorus-481096.png,bird
Cuculus-canorus-505924.png,bird
Cuculus-canorus-509336.png,bird
Cuculus-canorus-509337.png,bird
Cuculus-canorus-510786.png,bird
Cuculus-canorus-511615.png,bird
Cuculus-canorus-511616.png,bird
Cyanistes-caeruleus-121313.png,bird
Cyanistes-caeruleus-121314.png,bird
Cyanistes-caeruleus-122468.png,bird
Cyanistes-caeruleus-122923.png,bird
Cyanistes-caeruleus-129626.png,bird
Cyanistes-caeruleus-134039.png,bird
Cyanistes-caeruleus-168019.png,bird
Cyanistes-caeruleus-168553.png,bird
Cyanistes-caeruleus-184544.png,bird
Cyanistes-caeruleus-184545.png,bird
Cyanistes-caeruleus-184547.png,bird
Cyanistes-caeruleus-185872.png,bird
Cyanistes-caeruleus-187844.png,bird
Cyanistes-caeruleus-187845.png,bird
Cyanistes-caeruleus-207231.png,bird
Cyanistes-caeruleus-207418.png,bird
Cyanistes-caeruleus-207706.png,bird
Cyanistes-caeruleus-210428.png,bird
Cyanistes-caeruleus-212315.png,bird
Cyanistes-caeruleus-212317.png,bird
Cyanistes-caeruleus-212879.png,bird
Cyanistes-caeruleus-253776.png,bird
Cyanistes-caeruleus-254053.png,bird
Cyanistes-caeruleus-255491.png,bird
Cyanistes-caeruleus-255495.png,bird
Cyanistes-caeruleus-255496.png,bird
Cyanistes-caeruleus-304130.png,bird
Cyanistes-caeruleus-311018.png,bird
Cyanistes-caeruleus-313933.png,bird
Cyanistes-caeruleus-359252.png,bird
Cyanistes-caeruleus-377867.png,bird
Cyanistes-caeruleus-403124.png,bird
Cyanistes-caeruleus-405168.png,bird
Cyanistes-caeruleus-406511.png,bird
Cyanistes-caeruleus-407101.png,bird
Cyanistes-caeruleus-408338.png,bird
Cyanistes-caeruleus-418035.png,bird
Cyanistes-caeruleus-480469.png,bird
Cyanistes-caeruleus-480471.png,bird
Cyanistes-caeruleus-516963.png,bird
Cyanistes-caeruleus-526109.png,bird
Cyanistes-caeruleus-529764.png,bird
Cyanistes-caeruleus-533328.png,bird
Emberiza-calandra-125775.png,bird
Emberiza-calandra-144946.png,bird
Emberiza-calandra-148498.png,bird
Emberiza-calandra-168329.png,bird
Emberiza-calandra-168382.png,bird
Emberiza-calandra-170218.png,bird
Emberiza-calandra-179893.png,bird
Emberiza-calandra-181286.png,bird
Emberiza-calandra-188738.png,bird
Emberiza-calandra-188741.png,bird
Emberiza-calandra-189868.png,bird
Emberiza-calandra-192872.png,bird
Emberiza-calandra-194347.png,bird
Emberiza-calandra-194833.png,bird
Emberiza-calandra-194896.png,bird
Emberiza-calandra-194897.png,bird
Emberiza-calandra-194903.png,bird
Emberiza-calandra-195854.png,bird
Emberiza-calandra-195863.png,bird
Emberiza-calandra-195956.png,bird
Emberiza-calandra-195962.png,bird
Emberiza-calandra-195966.png,bird
Emberiza-calandra-198648.png,bird
Emberiza-calandra-199172.png,bird
Emberiza-calandra-200423.png,bird
Emberiza-calandra-201276.png,bird
Emberiza-calandra-206358.png,bird
Emberiza-calandra-206622.png,bird
Emberiza-calandra-206628.png,bird
Emberiza-calandra-206646.png,bird
Emberiza-calandra-206766.png,bird
Emberiza-calandra-206782.png,bird
Emberiza-calandra-207953.png,bird
Emberiza-calandra-212303.png,bird
Emberiza-calandra-247328.png,bird
Emberiza-calandra-260115.png,bird
Emberiza-calandra-265594.png,bird
Emberiza-calandra-279036.png,bird
Emberiza-calandra-361586.png,bird
Emberiza-calandra-411953.png,bird
Emberiza-calandra-467171.png,bird
Emberiza-calandra-467184.png,bird
Emberiza-calandra-471935.png,bird
Emberiza-cirlus-112568.png,bird
Emberiza-cirlus-128711.png,bird
Emberiza-cirlus-128714.png,bird
Emberiza-cirlus-128715.png,bird
Emberiza-cirlus-128716.png,bird
Emberiza-cirlus-128717.png,bird
Emberiza-cirlus-128718.png,bird
Emberiza-cirlus-128720.png,bird
Emberiza-cirlus-128724.png,bird
Emberiza-cirlus-128726.png,bird
Emberiza-cirlus-128727.png,bird
Emberiza-cirlus-128729.png,bird
Emberiza-cirlus-128731.png,bird
Emberiza-cirlus-131708.png,bird
Emberiza-cirlus-144098.png,bird
Emberiza-cirlus-171718.png,bird
Emberiza-cirlus-246592.png,bird
Emberiza-cirlus-247251.png,bird
Emberiza-cirlus-256679.png,bird
Emberiza-cirlus-277244.png,bird
Emberiza-cirlus-277538.png,bird
Emberiza-cirlus-278122.png,bird
Emberiza-cirlus-280863.png,bird
Emberiza-cirlus-280864.png,bird
Emberiza-cirlus-280872.png,bird
Emberiza-cirlus-282167.png,bird
Emberiza-cirlus-298611.png,bird
Emberiza-cirlus-299873.png,bird
Emberiza-cirlus-299874.png,bird
Emberiza-cirlus-327239.png,bird
Emberiza-cirlus-327986.png,bird
Emberiza-cirlus-357389.png,bird
Emberiza-cirlus-357391.png,bird
Emberiza-cirlus-375486.png,bird
Emberiza-cirlus-375487.png,bird
Emberiza-cirlus-381951.png,bird
Emberiza-cirlus-402642.png,bird
Emberiza-cirlus-409756.png,bird
Emberiza-cirlus-409757.png,bird
